id,industry,state,request_date,employee_count,business_new,business_type,location,other_loans,loan_amount,insured_amount,default_status
3746485006,Consulting,MA,12-Nov-09,8,New,0,Rural,Y,"$1,676,086.00 ","$175,000.00 ",0
3844915008,Administration,NY,7-Jan-10,4,New,0,Rural,Y,"$174,865.00 ","$50,000.00 ",0
4003785006,Manufacturing,NJ,1-Apr-10,4,New,0,Rural,N,"$100,000.00 ","$90,000.00 ",0
3948345008,Consulting,MA,11-Mar-10,1,New,0,Rural,N,"$30,000.00 ","$15,000.00 ",0
3770655009,Consulting,NY,20-Nov-09,5,New,0,Rural,Y,"$195,000.00 ","$37,500.00 ",0
3878065000,Hotel,NV,28-Jan-10,8,New,0,Rural,N,"$55,000.00 ","$27,500.00 ",0
4141735000,Consulting,UT,24-Jun-10,13,New,0,Rural,Y,"$254,556.00 ","$100,000.00 ",0
3743765001,Healthcare,TX,10-Nov-09,7,New,0,Rural,N,"$729,000.00 ","$656,100.00 ",0
4035205001,Trading,CA,19-Apr-10,2,Existing,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
3901225010,Construction,GA,11-Feb-10,8,New,0,Rural,N,"$500,000.00 ","$450,000.00 ",1
3718465003,Manufacturing,CA,28-Oct-09,4,Existing,0,Rural,N,"$766,000.00 ","$689,400.00 ",0
4165285001,Transportation,AZ,13-Jul-10,22,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
3694075009,Trading,OH,15-Oct-09,0,New,0,Rural,N,"$79,692.00 ","$40,000.00 ",0
4095605005,Healthcare,MA,24-May-10,1,Existing,0,Rural,Y,"$19,483.00 ","$5,000.00 ",0
3889685004,Manufacturing,NY,4-Feb-10,4,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4016785005,Trading,AK,8-Apr-10,5,New,0,Rural,N,"$105,900.00 ","$95,850.00 ",0
3758815006,Trading,TX,18-Nov-09,1,Existing,0,Rural,N,"$25,100.00 ","$22,590.00 ",1
3775265009,Hotel,PA,20-Nov-09,0,New,0,Rural,N,"$162,000.00 ","$145,800.00 ",0
3720575000,Others,MS,29-Oct-09,26,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
3795435009,Trading,MA,4-Dec-09,1,Existing,0,Rural,N,"$5,000.00 ","$4,250.00 ",1
4187355010,Consulting,MI,30-Jul-10,4,Existing,1,Rural,Y,"$200,498.00 ","$62,500.00 ",0
3998055002,Consulting,MA,26-Mar-10,4,New,0,Rural,Y,"$61,321.00 ","$7,500.00 ",0
3968255002,Healthcare,NY,16-Mar-10,27,New,0,Rural,N,"$250,000.00 ","$225,000.00 ",0
3954065003,Transportation,TX,11-Mar-10,15,New,0,Rural,N,"$69,000.00 ","$62,100.00 ",1
3870265007,Healthcare,CA,25-Jan-10,4,New,0,Rural,N,"$760,000.00 ","$696,600.00 ",0
4046255000,Hotel,SD,23-Apr-10,12,Existing,0,Rural,N,"$90,000.00 ","$81,000.00 ",1
3988555006,Manufacturing,TX,24-Mar-10,56,New,0,Rural,N,"$1,500,000.00 ","$1,350,000.00 ",0
3725965009,Trading,IL,31-Oct-09,5,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4007405005,Trading,TX,1-Apr-10,1,Existing,0,Rural,N,"$5,000.00 ","$4,500.00 ",1
3867515009,Administration,RI,22-Jan-10,4,New,0,Rural,Y,"$73,784.00 ","$12,500.00 ",0
4026595000,Trading,MO,14-Apr-10,13,Existing,0,Rural,N,"$120,000.00 ","$90,000.00 ",0
3718235004,Trading,OH,28-Oct-09,3,New,0,Rural,N,"$700,000.00 ","$630,000.00 ",0
4164825006,Trading,OH,13-Jul-10,3,Existing,0,Rural,Y,"$747,915.00 ","$50,000.00 ",0
4122875001,Manufacturing,VT,4-Jun-10,6,New,0,Rural,N,"$60,000.00 ","$30,000.00 ",0
3871565005,Administration,MS,26-Jan-10,1,Existing,0,Rural,N,"$31,000.00 ","$27,900.00 ",1
3716655008,Trading,CA,27-Oct-09,47,Existing,0,Rural,N,"$500,000.00 ","$450,000.00 ",0
3885075001,Transportation,MN,2-Feb-10,1,Existing,0,Rural,N,"$67,500.00 ","$33,750.00 ",0
4210555010,Construction,MA,16-Aug-10,3,New,0,Rural,Y,"$77,923.00 ","$25,000.00 ",1
4136145006,Trading,OH,18-Jun-10,5,New,0,Rural,N,"$200,000.00 ","$100,000.00 ",0
3852925000,Trading,IN,13-Jan-10,2,New,0,Rural,Y,"$31,819.00 ","$15,000.00 ",0
3969415004,Healthcare,TX,16-Mar-10,35,New,0,Rural,N,"$400,000.00 ","$360,000.00 ",0
3907915006,Trading,CA,16-Feb-10,5,New,0,Rural,N,"$1,810,000.00 ","$1,499,947.00 ",0
4203255005,Agriculture,AR,11-Aug-10,2,Existing,0,Rural,N,"$1,670,000.00 ","$1,252,500.00 ",0
3733045004,Others,KS,4-Nov-09,5,New,0,Rural,N,"$20,200.00 ","$10,100.00 ",0
3994455007,Healthcare,OR,25-Mar-10,1,Existing,0,Rural,N,"$661,946.00 ","$607,500.00 ",0
3956665010,Engineering,UT,11-Mar-10,4,New,0,Rural,Y,"$216,194.00 ","$62,500.00 ",0
3883315008,Others,IA,2-Feb-10,3,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
3803915001,Manufacturing,NM,11-Dec-09,7,New,0,Rural,N,"$60,000.00 ","$51,000.00 ",1
3946245009,Hotel,NC,11-Mar-10,1,Existing,0,Rural,N,"$7,500.00 ","$6,375.00 ",1
3859725002,Healthcare,MA,18-Jan-10,1,Existing,0,Rural,N,"$275,000.00 ","$247,500.00 ",0
3768115001,Education,UT,19-Nov-09,2,New,0,Rural,Y,"$34,845.00 ","$10,000.00 ",0
4118745005,Others,WA,1-Jun-10,1,New,0,Rural,Y,"$28,961.00 ","$10,000.00 ",1
4191555003,Hotel,FL,4-Aug-10,30,Existing,1,Rural,N,"$300,000.00 ","$225,000.00 ",0
4060125003,Hotel,MD,4-May-10,18,Existing,0,Rural,Y,"$222,777.00 ","$25,000.00 ",0
3926505007,Construction,MT,20-Feb-10,2,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
3875865009,Hotel,MI,27-Jan-10,2,Existing,0,Rural,N,"$25,000.00 ","$12,500.00 ",0
4062835008,Trading,MN,5-May-10,2,Existing,0,Rural,N,"$18,900.00 ","$18,900.00 ",1
3912515009,Consulting,TX,17-Feb-10,1,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
3974685009,Real Estate,IL,18-Mar-10,8,New,0,Rural,Y,"$269,942.00 ","$50,000.00 ",0
4049455007,Consulting,WA,27-Apr-10,5,New,0,Rural,N,"$50,000.00 ","$45,000.00 ",0
3800635005,Agriculture,AR,10-Dec-09,2,New,0,Rural,N,"$17,000.00 ","$8,500.00 ",0
3712525007,Construction,OR,23-Oct-09,3,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
3684085008,Healthcare,TN,8-Oct-09,1,Existing,0,Rural,N,"$328,500.00 ","$295,650.00 ",0
4160275010,Trading,UT,9-Jul-10,2,Existing,0,Rural,Y,"$25,500.00 ","$12,500.00 ",1
4009195007,Hotel,MD,2-Apr-10,10,New,0,Rural,N,"$233,750.00 ","$116,875.00 ",1
3747885010,Manufacturing,AL,13-Nov-09,30,New,0,Rural,N,"$820,000.00 ","$738,000.00 ",0
3710905010,Trading,NC,23-Oct-09,10,New,0,Rural,N,"$84,000.00 ","$42,000.00 ",1
3944425000,Administration,VA,5-Mar-10,2,New,0,Rural,N,"$12,500.00 ","$10,625.00 ",1
4036015005,Engineering,OH,19-Apr-10,6,New,0,Rural,N,"$50,000.00 ","$25,000.00 ",0
3848525006,Engineering,KS,8-Jan-10,4,New,0,Rural,N,"$90,000.00 ","$45,000.00 ",0
3997325009,Others,TX,26-Mar-10,1,New,0,Rural,N,"$20,000.00 ","$18,000.00 ",1
4194075007,Administration,GA,5-Aug-10,40,New,0,Rural,N,"$1,000,000.00 ","$750,000.00 ",0
3799125007,Consulting,CA,9-Dec-09,6,Existing,0,Rural,Y,"$33,846.00 ","$7,500.00 ",0
3848905002,Others,TX,12-Jan-10,1,Existing,0,Rural,N,"$68,100.00 ","$61,290.00 ",0
3768395004,Engineering,IA,19-Nov-09,2,Existing,0,Rural,N,"$50,000.00 ","$42,500.00 ",1
3959905005,Manufacturing,CA,11-Mar-10,3,New,0,Rural,N,"$25,000.00 ","$22,500.00 ",1
3835695001,Transportation,NY,30-Dec-09,1,New,0,Rural,N,"$62,000.00 ","$31,000.00 ",0
4201025002,Construction,OR,10-Aug-10,1,New,0,Rural,Y,"$88,764.00 ","$15,000.00 ",1
3969265007,Construction,UT,16-Mar-10,24,New,0,Rural,N,"$940,000.00 ","$846,000.00 ",0
4259945010,Hotel,WV,21-Sep-10,8,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4197195003,Manufacturing,FL,6-Aug-10,2,New,0,Rural,N,"$7,500.00 ","$6,375.00 ",1
3879225002,Trading,IL,29-Jan-10,6,New,0,Rural,N,"$100,000.00 ","$90,000.00 ",0
4023845008,Entertainment,VA,13-Apr-10,3,Existing,0,Rural,N,"$100,000.00 ","$50,000.00 ",0
3825645004,Hotel,WI,24-Dec-09,10,New,1,Rural,N,"$420,000.00 ","$378,000.00 ",0
3802125009,Trading,UT,10-Dec-09,3,New,0,Rural,N,"$25,319.00 ","$35,000.00 ",1
3736865009,Construction,AZ,6-Nov-09,3,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4229205010,Construction,MN,27-Aug-10,5,New,0,Rural,N,"$10,000.00 ","$8,500.00 ",1
3974375010,Others,CA,18-Mar-10,18,New,0,Rural,N,"$134,000.00 ","$120,600.00 ",1
4023105009,Hotel,NY,12-Apr-10,6,Existing,0,Rural,N,"$200,000.00 ","$180,000.00 ",0
3838265007,Hotel,MO,31-Dec-09,6,New,0,Rural,N,"$10,000.00 ","$5,000.00 ",0
3698595009,Others,NV,16-Oct-09,7,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4042735005,Hotel,NV,22-Apr-10,1,Existing,0,Rural,N,"$29,000.00 ","$26,100.00 ",1
4251395006,Others,AZ,14-Sep-10,9,Existing,0,Rural,Y,"$20,000.00 ","$17,000.00 ",1
4060355002,Construction,KS,4-May-10,2,New,0,Rural,N,"$118,000.00 ","$106,200.00 ",0
3739635005,Transportation,UT,9-Nov-09,11,New,0,Rural,N,"$30,000.00 ","$15,000.00 ",0
4104805009,Transportation,CA,26-May-10,7,New,0,Rural,N,"$65,700.00 ","$32,850.00 ",0
3877485006,Consulting,CA,28-Jan-10,3,New,0,Rural,N,"$12,500.00 ","$11,250.00 ",1
4065855009,Real Estate,CA,6-May-10,1,New,0,Rural,N,"$135,000.00 ","$121,500.00 ",0
4001545000,Construction,UT,31-Mar-10,3,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4121125008,Consulting,MA,3-Jun-10,2,Existing,0,Rural,Y,"$13,516.00 ","$5,000.00 ",0
3673505008,Hotel,AL,1-Oct-09,8,New,1,Rural,N,"$100,000.00 ","$50,000.00 ",0
4221085006,Others,TX,24-Aug-10,2,Existing,1,Rural,N,"$248,450.00 ","$186,337.00 ",0
3834245004,Consulting,CA,29-Dec-09,10,New,0,Rural,N,"$250,000.00 ","$225,000.00 ",0
3705255000,Trading,IN,21-Oct-09,66,New,0,Rural,N,"$1,800,000.00 ","$1,494,000.00 ",0
3897325001,Hotel,MI,10-Feb-10,85,Existing,1,Rural,N,"$276,000.00 ","$248,400.00 ",0
4078435000,Manufacturing,FL,13-May-10,10,New,0,Rural,Y,"$71,930.00 ","$12,500.00 ",0
3778275007,Trading,WA,20-Nov-09,4,New,0,Rural,N,"$15,000.00 ","$13,500.00 ",1
3964045001,Agriculture,OK,12-Mar-10,4,New,0,Rural,N,"$65,000.00 ","$58,500.00 ",0
4070795009,Hotel,WV,10-May-10,9,Existing,0,Rural,N,"$5,000.00 ","$4,500.00 ",1
3963745008,Transportation,MO,12-Mar-10,1,New,0,Rural,N,"$106,000.00 ","$53,000.00 ",0
3811185007,Construction,FL,17-Dec-09,2,Existing,0,Rural,N,"$175,000.00 ","$131,250.00 ",0
3693555009,Administration,OH,15-Oct-09,5,New,0,Rural,N,"$20,000.00 ","$18,000.00 ",1
3726385003,Trading,NV,2-Nov-09,2,Existing,0,Rural,Y,"$25,000.00 ","$12,500.00 ",0
3676605009,Consulting,CO,5-Oct-09,12,New,0,Rural,N,"$300,000.00 ","$270,000.00 ",0
4019895009,Others,MA,9-Apr-10,5,New,0,Rural,N,"$25,000.00 ","$12,500.00 ",0
3764785006,Trading,RI,19-Nov-09,1,Existing,0,Rural,Y,"$27,200.00 ","$5,000.00 ",0
4043875003,Trading,MN,23-Apr-10,4,Existing,0,Rural,Y,"$227,939.00 ","$75,000.00 ",0
3921815007,Trading,MD,19-Feb-10,2,Existing,0,Rural,N,"$80,000.00 ","$50,000.00 ",1
4044955005,Construction,MO,23-Apr-10,2,Existing,0,Rural,N,"$20,000.00 ","$10,000.00 ",0
4197175008,Entertainment,CA,6-Aug-10,4,New,0,Rural,N,"$788,000.00 ","$591,000.00 ",0
3905005000,Consulting,WA,12-Feb-10,9,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
4116585001,Construction,TX,28-May-10,28,New,0,Rural,N,"$960,000.00 ","$864,000.00 ",0
3692375001,Engineering,UT,14-Oct-09,1,New,0,Rural,N,"$31,000.00 ","$31,000.00 ",1
4057405003,Finance,MD,30-Apr-10,2,New,0,Rural,N,"$224,000.00 ","$224,000.00 ",0
4214055010,Trading,MN,18-Aug-10,4,New,0,Rural,N,"$65,000.00 ","$55,250.00 ",1
3765065004,Hotel,OH,19-Nov-09,7,New,0,Rural,N,"$5,000.00 ","$4,500.00 ",1
3950955002,Others,VA,11-Mar-10,0,Existing,0,Rural,N,"$42,000.00 ","$63,000.00 ",1
4140815009,Construction,WI,24-Jun-10,1,Existing,0,Rural,Y,"$17,000.00 ","$5,000.00 ",0
4139655001,Consulting,NJ,23-Jun-10,2,Existing,0,Rural,Y,"$25,000.00 ","$12,500.00 ",0
3843985005,Trading,OH,6-Jan-10,8,Existing,0,Rural,Y,"$17,103.00 ","$7,500.00 ",1
4126405008,Trading,NH,8-Jun-10,5,Existing,0,Rural,N,"$50,000.00 ","$25,000.00 ",0
4214265003,Healthcare,WI,18-Aug-10,4,New,0,Rural,N,"$120,000.00 ","$60,000.00 ",0
4104605008,Others,VA,26-May-10,4,New,0,Rural,Y,"$20,923.00 ","$5,000.00 ",1
4187375005,Manufacturing,WA,30-Jul-10,9,New,0,Rural,N,"$124,919.00 ","$62,500.00 ",0
3729565004,Finance,NY,3-Nov-09,7,New,0,Rural,N,"$20,000.00 ","$18,000.00 ",1
3909615003,Construction,NC,16-Feb-10,3,New,0,Rural,N,"$5,000.00 ","$4,500.00 ",1
3881735001,Hotel,IA,1-Feb-10,1,Existing,0,Rural,N,"$7,100.00 ","$6,390.00 ",1
3912305005,Trading,IA,17-Feb-10,42,New,0,Rural,N,"$825,500.00 ","$742,950.00 ",0
4114895007,Manufacturing,TX,28-May-10,35,New,0,Rural,N,"$564,000.00 ","$564,000.00 ",0
4050535004,Others,AL,27-Apr-10,1,New,0,Rural,N,"$125,000.00 ","$112,500.00 ",1
3994655008,Transportation,MT,25-Mar-10,5,New,0,Rural,N,"$10,000.00 ","$5,000.00 ",1
3968405010,Trading,OH,16-Mar-10,0,Existing,0,Rural,Y,"$27,893.00 ","$7,500.00 ",0
3781695005,Consulting,IL,21-Nov-09,45,New,0,Rural,N,"$400,000.00 ","$360,000.00 ",0
4169605009,Healthcare,UT,15-Jul-10,11,New,0,Rural,Y,"$148,941.00 ","$50,000.00 ",0
4263855010,Trading,MN,23-Sep-10,4,New,0,Rural,N,"$25,200.00 ","$25,200.00 ",0
4123835002,Trading,IN,4-Jun-10,1,Existing,0,Rural,N,"$5,000.00 ","$4,250.00 ",0
3774395000,Trading,WA,20-Nov-09,193,New,0,Rural,N,"$600,000.00 ","$540,000.00 ",0
4095855010,Administration,IL,24-May-10,9,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
3922915004,Trading,IA,19-Feb-10,1,Existing,1,Rural,N,"$167,600.00 ","$150,840.00 ",0
4020015000,Real Estate,WI,9-Apr-10,2,New,0,Rural,Y,"$41,964.00 ","$17,500.00 ",0
3779735005,Manufacturing,MN,21-Nov-09,2,Existing,0,Rural,N,"$350,000.00 ","$315,000.00 ",0
3681325002,Administration,RI,7-Oct-09,1,New,0,Rural,N,"$100,000.00 ","$50,000.00 ",0
3794645000,Consulting,NY,4-Dec-09,1,New,0,Rural,Y,"$25,000.00 ","$12,500.00 ",0
3893895000,Trading,AZ,8-Feb-10,3,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
3843515004,Agriculture,MS,6-Jan-10,2,New,0,Rural,N,"$30,000.00 ","$27,000.00 ",0
3753785000,Hotel,FL,17-Nov-09,60,New,0,Rural,N,"$2,000,000.00 ","$1,734,000.00 ",0
4044605005,Healthcare,OH,23-Apr-10,46,New,0,Rural,N,"$1,416,000.00 ","$1,416,000.00 ",0
4017235006,Manufacturing,OH,8-Apr-10,7,New,1,Rural,N,"$328,000.00 ","$295,200.00 ",0
3947115007,Manufacturing,MO,11-Mar-10,1,Existing,0,Rural,N,"$245,000.00 ","$183,750.00 ",0
4155855002,Manufacturing,MS,6-Jul-10,1,New,0,Rural,N,"$30,000.00 ","$25,500.00 ",0
4217585000,Hotel,MA,20-Aug-10,7,Existing,0,Rural,N,"$110,000.00 ","$93,500.00 ",1
3803585009,Trading,GA,11-Dec-09,4,Existing,0,Rural,N,"$5,000.00 ","$4,250.00 ",1
3844245008,Hotel,MT,6-Jan-10,1,Existing,0,Rural,N,"$30,000.00 ","$27,000.00 ",1
3672915000,Hotel,NY,1-Oct-09,13,New,0,Rural,N,"$350,000.00 ","$315,000.00 ",0
4189335008,Others,NC,2-Aug-10,3,New,0,Rural,N,"$15,000.00 ","$12,750.00 ",1
4113545005,Trading,TX,28-May-10,1,New,0,Rural,N,"$425,000.00 ","$382,500.00 ",0
3939565002,Others,MA,2-Mar-10,3,New,0,Rural,N,"$15,000.00 ","$7,500.00 ",0
4187455005,Manufacturing,MO,30-Jul-10,15,Existing,0,Rural,Y,"$50,000.00 ","$25,000.00 ",0
3771925009,Trading,AZ,20-Nov-09,6,New,0,Rural,N,"$309,000.00 ","$278,100.00 ",1
4174255005,Hotel,IL,20-Jul-10,6,New,0,Rural,N,"$12,500.00 ","$10,625.00 ",1
3715885005,Others,MD,27-Oct-09,6,New,0,Rural,Y,"$54,522.00 ","$25,000.00 ",0
3786495003,Manufacturing,MN,25-Nov-09,3,New,0,Rural,N,"$18,800.00 ","$18,800.00 ",1
3693005008,Trading,CA,15-Oct-09,10,New,0,Rural,Y,"$50,000.00 ","$25,000.00 ",0
4066815010,Hotel,CA,7-May-10,3,New,0,Rural,Y,"$190,000.00 ","$50,000.00 ",0
3738555003,Construction,WA,6-Nov-09,1,New,0,Rural,Y,"$71,197.00 ","$12,500.00 ",0
3996335010,Healthcare,GA,26-Mar-10,1,Existing,0,Rural,N,"$228,000.00 ","$228,000.00 ",0
3938655003,Manufacturing,UT,1-Mar-10,2,New,0,Rural,N,"$24,600.00 ","$24,600.00 ",1
3906475003,Trading,TX,15-Feb-10,4,New,0,Rural,N,"$24,500.00 ","$24,500.00 ",1
3800855001,Administration,CA,10-Dec-09,1,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
3809405002,Healthcare,MN,16-Dec-09,5,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
3876765005,Agriculture,MS,28-Jan-10,2,New,0,Rural,N,"$17,400.00 ","$15,660.00 ",0
3972045001,Construction,KY,17-Mar-10,2,Existing,0,Rural,N,"$200,000.00 ","$100,000.00 ",0
4250285006,Trading,TX,14-Sep-10,1,New,0,Rural,N,"$12,500.00 ","$10,625.00 ",1
4161855009,Construction,WA,12-Jul-10,15,New,0,Rural,N,"$100,000.00 ","$85,000.00 ",0
4129235000,Hotel,CO,9-Jun-10,22,New,0,Rural,Y,"$43,308.00 ","$10,000.00 ",0
3695925006,Healthcare,HI,16-Oct-09,4,New,0,Rural,Y,"$67,000.00 ","$15,000.00 ",0
3681515000,Construction,HI,7-Oct-09,2,New,0,Rural,Y,"$50,000.00 ","$25,000.00 ",0
3745085002,Administration,MN,12-Nov-09,1,Existing,0,Rural,N,"$34,400.00 ","$30,960.00 ",0
3832985010,Trading,NH,28-Dec-09,1,Existing,0,Rural,N,"$250,000.00 ","$225,000.00 ",0
3898085003,Administration,WI,10-Feb-10,4,Existing,0,Rural,Y,"$130,000.00 ","$37,500.00 ",0
3861295003,Consulting,TX,19-Jan-10,1,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4194315007,Transportation,IA,5-Aug-10,11,Existing,0,Rural,N,"$297,500.00 ","$223,125.00 ",0
3801995010,Transportation,FL,10-Dec-09,3,Existing,0,Rural,N,"$7,500.00 ","$6,375.00 ",1
3943375007,Manufacturing,MD,4-Mar-10,6,New,0,Rural,N,"$403,000.00 ","$406,000.00 ",0
3706015000,Construction,OH,21-Oct-09,3,New,0,Rural,Y,"$18,911.00 ","$9,000.00 ",1
3870205000,Others,CA,25-Jan-10,3,New,0,Rural,Y,"$35,000.00 ","$31,500.00 ",0
4119095002,Trading,TX,2-Jun-10,3,Existing,0,Rural,Y,"$10,000.00 ","$5,000.00 ",0
3968625006,Consulting,TX,16-Mar-10,2,Existing,0,Rural,Y,"$41,100.00 ","$12,500.00 ",0
3787335003,Administration,GA,30-Nov-09,3,New,0,Rural,N,"$33,000.00 ","$33,000.00 ",0
4182785000,Trading,WA,27-Jul-10,2,New,0,Rural,Y,"$59,652.00 ","$17,500.00 ",0
4050975007,Others,VA,27-Apr-10,4,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4240155009,Trading,FL,4-Sep-10,4,New,0,Rural,N,"$72,000.00 ","$72,000.00 ",0
4170165005,Trading,CT,16-Jul-10,14,New,0,Rural,Y,"$399,609.00 ","$60,000.00 ",0
3817635001,Real Estate,MN,23-Dec-09,4,New,0,Rural,Y,"$60,000.00 ","$25,000.00 ",0
3823285010,Others,NY,24-Dec-09,4,New,0,Rural,N,"$230,000.00 ","$207,000.00 ",0
3741765008,Trading,MT,10-Nov-09,4,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4264935001,Trading,CA,24-Sep-10,1,New,1,Rural,N,"$21,900.00 ","$21,900.00 ",1
4185685000,Trading,MN,29-Jul-10,8,New,0,Rural,N,"$22,700.00 ","$22,700.00 ",1
3739475005,Trading,FL,9-Nov-09,3,New,0,Rural,N,"$163,000.00 ","$182,000.00 ",0
3807465005,Hotel,PA,15-Dec-09,14,New,0,Rural,N,"$300,000.00 ","$150,000.00 ",0
3716695009,Manufacturing,NC,27-Oct-09,81,New,0,Rural,N,"$1,599,136.00 ","$1,483,200.00 ",0
3724725005,Hotel,PA,30-Oct-09,1,Existing,0,Rural,N,"$5,000.00 ","$4,500.00 ",1
3930415007,Healthcare,CA,23-Feb-10,5,New,0,Rural,N,"$500,000.00 ","$450,000.00 ",0
3691355004,Healthcare,RI,14-Oct-09,2,New,0,Rural,Y,"$18,000.00 ","$9,000.00 ",1
4103945003,Agriculture,ME,26-May-10,4,New,0,Rural,N,"$330,000.00 ","$165,000.00 ",0
4245665008,Real Estate,GA,10-Sep-10,1,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
3880275003,Construction,CA,29-Jan-10,3,Existing,0,Rural,Y,"$50,000.00 ","$25,000.00 ",0
4004835010,Transportation,WI,1-Apr-10,1,Existing,0,Rural,N,"$70,000.00 ","$63,000.00 ",0
4019285003,Healthcare,TX,9-Apr-10,2,Existing,0,Rural,N,"$50,000.00 ","$25,000.00 ",0
3891165000,Healthcare,MO,5-Feb-10,6,New,0,Rural,N,"$15,000.00 ","$7,500.00 ",0
3832235008,Manufacturing,AZ,28-Dec-09,3,Existing,0,Rural,N,"$7,500.00 ","$6,750.00 ",1
3793135009,Trading,TX,3-Dec-09,5,New,0,Rural,N,"$25,000.00 ","$21,250.00 ",1
4065395002,Others,TX,6-May-10,15,Existing,0,Rural,N,"$272,000.00 ","$244,800.00 ",0
4170735010,Others,CA,16-Jul-10,12,New,0,Rural,N,"$10,000.00 ","$8,500.00 ",1
3802375003,Consulting,NY,10-Dec-09,1,New,0,Rural,N,"$7,500.00 ","$6,375.00 ",1
4224335004,Hotel,WA,25-Aug-10,2,Existing,0,Rural,N,"$20,000.00 ","$17,000.00 ",1
3756335000,Healthcare,TX,17-Nov-09,15,New,0,Rural,N,"$417,000.00 ","$424,000.00 ",0
4076865007,Others,ME,13-May-10,4,Existing,0,Rural,N,"$95,000.00 ","$85,500.00 ",0
3884155010,Others,OH,2-Feb-10,1,Existing,0,Rural,Y,"$21,776.00 ","$7,500.00 ",0
4023865003,Healthcare,TX,13-Apr-10,20,Existing,0,Rural,N,"$10,000.00 ","$90,000.00 ",0
4242845008,Trading,CA,8-Sep-10,1,New,0,Rural,Y,"$66,155.00 ","$10,000.00 ",0
3826365005,Trading,FL,24-Dec-09,22,New,0,Rural,N,"$560,000.00 ","$504,000.00 ",0
3942025005,Engineering,CA,4-Mar-10,1,Existing,0,Rural,N,"$30,000.00 ","$15,000.00 ",0
4181175003,Trading,FL,27-Jul-10,2,New,0,Rural,N,"$150,000.00 ","$127,500.00 ",0
4116135006,Trading,OH,28-May-10,3,New,0,Rural,N,"$60,000.00 ","$54,000.00 ",1
3733265000,Hotel,SD,4-Nov-09,20,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
4261265006,Others,GA,22-Sep-10,6,New,0,Rural,N,"$1,625,000.00 ","$1,218,750.00 ",0
4085915000,Administration,UT,18-May-10,2,New,0,Rural,Y,"$80,908.00 ","$35,000.00 ",1
3873605008,Real Estate,TX,26-Jan-10,2,New,0,Rural,N,"$12,500.00 ","$11,250.00 ",1
3807715008,Agriculture,MS,15-Dec-09,2,New,0,Rural,N,"$40,900.00 ","$34,765.00 ",1
3946435007,Trading,NC,11-Mar-10,10,New,0,Rural,N,"$150,000.00 ","$75,000.00 ",0
4011345003,Healthcare,MI,5-Apr-10,12,Existing,0,Rural,Y,"$29,600.00 ","$12,500.00 ",0
3862665009,Healthcare,MA,20-Jan-10,3,New,0,Rural,N,"$12,500.00 ","$11,250.00 ",1
4055185005,Administration,AL,29-Apr-10,4,New,0,Rural,Y,"$14,845.00 ","$5,000.00 ",0
3678815006,Transportation,IL,6-Oct-09,16,New,0,Rural,Y,"$200,150.00 ","$75,000.00 ",0
3707745009,Administration,PA,22-Oct-09,7,New,0,Rural,N,"$100,000.00 ","$90,000.00 ",0
3679745000,Manufacturing,TX,6-Oct-09,6,New,0,Rural,N,"$233,000.00 ","$209,700.00 ",1
3788225007,Others,OH,30-Nov-09,1,New,0,Rural,N,"$25,100.00 ","$12,550.00 ",0
4071215001,Construction,NV,10-May-10,6,New,0,Rural,Y,"$13,600.00 ","$5,000.00 ",0
4144645003,Construction,NJ,24-Jun-10,2,Existing,0,Rural,Y,"$350,000.00 ","$175,000.00 ",0
4158845005,Construction,HI,8-Jul-10,20,New,0,Rural,N,"$15,000.00 ","$12,750.00 ",1
3743415001,Consulting,TX,10-Nov-09,4,New,0,Rural,N,"$297,200.00 ","$267,480.00 ",0
4162435003,Trading,MA,12-Jul-10,6,New,0,Rural,N,"$175,000.00 ","$125,000.00 ",0
3782455005,Hotel,OH,21-Nov-09,1,Existing,1,Rural,N,"$524,000.00 ","$471,600.00 ",0
4268635002,Agriculture,AR,28-Sep-10,2,Existing,0,Rural,N,"$29,000.00 ","$14,500.00 ",0
